,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Property_count,Suburb_indexed,Type_indexed,Region_name_indexed
1465,621000.0,13.0,3046.0,3.0,1.0,1.0,694.0,8870.0,11.0,0.0,1.0
1466,621000.0,13.3,3020.0,3.0,1.0,1.0,619.0,4217.0,55.0,0.0,2.0
1467,621000.0,13.5,3020.0,3.0,1.0,1.0,700.0,6763.0,41.0,0.0,2.0
1468,621000.0,13.9,3020.0,3.0,1.0,3.0,547.0,2185.0,101.0,0.0,2.0
1469,621000.0,14.7,3030.0,4.0,2.0,2.0,556.0,16166.0,79.0,0.0,2.0
1470,621000.0,20.6,3064.0,4.0,2.0,2.0,574.0,5833.0,171.0,0.0,1.0
1471,621000.0,21.8,3089.0,2.0,1.0,0.0,610.0,4258.0,239.0,0.0,6.0
1472,622000.0,8.1,3161.0,2.0,2.0,1.0,934.0,6923.0,144.0,1.0,0.0
1473,622000.0,14.7,3152.0,3.0,1.0,1.0,137.0,7082.0,143.0,1.0,3.0
1474,622000.0,16.3,3075.0,3.0,1.0,2.0,575.0,8279.0,96.0,0.0,1.0
1475,622000.0,23.5,3178.0,3.0,1.0,1.0,372.0,11667.0,204.0,0.0,4.0
1476,622000.0,33.3,3976.0,4.0,2.0,2.0,654.0,8256.0,262.0,0.0,4.0
1477,622500.0,9.7,3041.0,3.0,2.0,2.0,254.0,3284.0,64.0,0.0,2.0
1478,622500.0,11.2,3073.0,3.0,1.0,1.0,456.0,21650.0,0.0,0.0,1.0
1479,622500.0,13.5,3020.0,3.0,1.0,1.0,534.0,6763.0,41.0,0.0,2.0
1480,623000.0,11.1,3025.0,3.0,1.0,3.0,540.0,5132.0,69.0,0.0,2.0
1481,623000.0,13.0,3166.0,2.0,1.0,1.0,101.0,3145.0,120.0,1.0,0.0
1482,623500.0,17.3,3193.0,2.0,1.0,1.0,159.0,2866.0,201.0,1.0,0.0
1483,625000.0,3.3,3141.0,2.0,1.0,1.0,1283.0,14887.0,44.0,1.0,0.0
1484,625000.0,3.5,3207.0,2.0,1.0,1.0,6830.0,8648.0,33.0,1.0,0.0
1485,625000.0,3.8,3207.0,2.0,2.0,1.0,2166.0,8648.0,33.0,1.0,0.0
1486,625000.0,5.2,3056.0,1.0,1.0,1.0,82.0,11918.0,4.0,2.0,1.0
1487,625000.0,9.5,3081.0,3.0,1.0,2.0,609.0,790.0,164.0,0.0,3.0
1488,625000.0,9.7,3103.0,2.0,1.0,1.0,115.0,5682.0,31.0,1.0,0.0
1489,625000.0,11.1,3025.0,3.0,1.0,1.0,536.0,5132.0,69.0,0.0,2.0
1490,625000.0,11.2,3073.0,3.0,2.0,1.0,267.0,21650.0,0.0,0.0,1.0
1491,625000.0,12.4,3060.0,3.0,1.0,2.0,585.0,5070.0,29.0,0.0,1.0
1492,625000.0,12.6,3020.0,3.0,1.0,1.0,203.0,3755.0,26.0,0.0,2.0
1493,625000.0,12.6,3020.0,3.0,1.0,1.0,459.0,3755.0,26.0,0.0,2.0
1494,625000.0,12.9,3043.0,3.0,1.0,2.0,544.0,3285.0,149.0,0.0,2.0
1495,625000.0,12.9,3043.0,3.0,2.0,4.0,578.0,3285.0,149.0,0.0,2.0
1496,625000.0,13.9,3020.0,3.0,1.0,0.0,695.0,2185.0,101.0,0.0,2.0
1497,625000.0,14.7,3167.0,2.0,1.0,1.0,204.0,3692.0,74.0,1.0,4.0
1498,625000.0,28.5,3802.0,4.0,2.0,2.0,669.0,8443.0,245.0,0.0,4.0
1499,625000.0,31.2,3197.0,3.0,2.0,1.0,379.0,1989.0,207.0,0.0,4.0
1500,625000.0,33.3,3976.0,4.0,1.0,2.0,640.0,8256.0,262.0,0.0,4.0
1501,626000.0,8.5,3185.0,2.0,1.0,1.0,1764.0,4898.0,80.0,1.0,0.0
1502,626000.0,14.0,3021.0,3.0,1.0,2.0,557.0,14042.0,129.0,0.0,2.0
1503,626000.0,14.0,3047.0,3.0,1.0,2.0,622.0,851.0,127.0,0.0,1.0
1504,626800.0,13.3,3020.0,4.0,1.0,2.0,581.0,4217.0,55.0,0.0,2.0
1505,627000.0,12.8,3022.0,3.0,1.0,2.0,697.0,1281.0,268.0,0.0,2.0
1506,627000.0,12.9,3043.0,3.0,1.0,2.0,573.0,3285.0,149.0,0.0,2.0
1507,627000.0,24.7,3175.0,3.0,1.0,1.0,610.0,8322.0,166.0,0.0,4.0
1508,627500.0,10.5,3034.0,3.0,1.0,1.0,550.0,4502.0,53.0,0.0,2.0
1509,627500.0,14.9,3087.0,3.0,1.0,1.0,319.0,2329.0,82.0,0.0,1.0
1510,627500.0,35.2,3806.0,4.0,2.0,2.0,687.0,17093.0,180.0,0.0,5.0
1511,628000.0,18.0,3037.0,4.0,2.0,1.0,480.0,5556.0,157.0,0.0,2.0
1512,629000.0,8.5,3044.0,3.0,2.0,2.0,495.0,7485.0,9.0,2.0,1.0
1513,629500.0,11.2,3046.0,3.0,1.0,1.0,610.0,8870.0,11.0,0.0,1.0
1514,630000.0,2.6,3121.0,2.0,2.0,1.0,3512.0,14949.0,3.0,1.0,1.0
1515,630000.0,4.6,3122.0,2.0,1.0,1.0,71.0,11308.0,22.0,1.0,0.0
1516,630000.0,5.4,3101.0,2.0,1.0,1.0,1037.0,10331.0,14.0,1.0,0.0
1517,630000.0,5.6,3101.0,2.0,1.0,2.0,91.0,10331.0,14.0,1.0,0.0
1518,630000.0,7.0,3013.0,2.0,1.0,1.0,148.0,6543.0,13.0,0.0,2.0
1519,630000.0,7.2,3184.0,2.0,1.0,1.0,637.0,8989.0,57.0,1.0,0.0
1520,630000.0,7.8,3012.0,1.0,1.0,1.0,370.0,1808.0,115.0,0.0,2.0
1521,630000.0,8.5,3044.0,3.0,1.0,1.0,365.0,7485.0,9.0,1.0,1.0
1522,630000.0,8.8,3072.0,2.0,1.0,1.0,319.0,14577.0,2.0,0.0,1.0
1523,630000.0,8.8,3072.0,2.0,1.0,1.0,372.0,14577.0,2.0,0.0,1.0
1524,630000.0,8.8,3072.0,5.0,5.0,3.0,199.0,14577.0,2.0,0.0,1.0
1525,630000.0,8.8,3081.0,3.0,1.0,1.0,277.0,2947.0,49.0,1.0,3.0
1526,630000.0,9.7,3041.0,3.0,2.0,1.0,378.0,3284.0,64.0,0.0,2.0
1527,630000.0,9.9,3044.0,2.0,1.0,1.0,602.0,7485.0,9.0,0.0,1.0
1528,630000.0,10.4,3163.0,2.0,1.0,1.0,100.0,2403.0,210.0,0.0,0.0
1529,630000.0,10.6,3084.0,2.0,1.0,1.0,86.0,2890.0,81.0,2.0,3.0
1530,630000.0,11.7,3033.0,3.0,1.0,2.0,185.0,5629.0,21.0,0.0,2.0
1531,630000.0,12.1,3046.0,3.0,1.0,1.0,604.0,2606.0,60.0,0.0,1.0
1532,630000.0,12.1,3046.0,3.0,2.0,1.0,240.0,2606.0,60.0,2.0,1.0
1533,630000.0,13.3,3020.0,3.0,1.0,4.0,625.0,4217.0,55.0,0.0,2.0
1534,630000.0,13.8,3018.0,2.0,1.0,2.0,311.0,5301.0,52.0,1.0,2.0
1535,630000.0,14.0,3021.0,3.0,1.0,2.0,524.0,14042.0,129.0,0.0,2.0
1536,630000.0,14.7,3030.0,3.0,2.0,2.0,504.0,2276.0,244.0,0.0,2.0
1537,630000.0,14.7,3030.0,4.0,2.0,2.0,720.0,16166.0,79.0,0.0,2.0
1538,630000.0,14.7,3152.0,3.0,1.0,2.0,169.0,7082.0,143.0,2.0,3.0
1539,630000.0,15.3,3074.0,3.0,1.0,3.0,654.0,7955.0,119.0,0.0,1.0
1540,630000.0,15.5,3038.0,3.0,2.0,1.0,655.0,5336.0,142.0,0.0,2.0
1541,630000.0,16.1,3111.0,2.0,1.0,1.0,196.0,4790.0,183.0,2.0,3.0
1542,630000.0,19.6,3076.0,3.0,2.0,2.0,388.0,10926.0,76.0,0.0,1.0
1543,630000.0,25.9,3754.0,4.0,2.0,2.0,475.0,5812.0,212.0,0.0,1.0
1544,630000.0,28.5,3802.0,3.0,2.0,2.0,581.0,8443.0,245.0,0.0,4.0
1545,631000.0,6.7,3058.0,2.0,2.0,1.0,1965.0,11204.0,6.0,2.0,1.0
1546,631000.0,9.2,3058.0,3.0,1.0,1.0,178.0,3445.0,73.0,2.0,1.0
1547,631000.0,11.2,3073.0,3.0,1.0,1.0,267.0,21650.0,0.0,1.0,1.0
1548,631000.0,12.4,3060.0,3.0,2.0,2.0,297.0,5070.0,29.0,0.0,1.0
1549,631000.0,14.0,3021.0,4.0,1.0,3.0,559.0,14042.0,129.0,0.0,2.0
1550,631000.0,14.0,3047.0,4.0,2.0,2.0,696.0,4294.0,135.0,0.0,1.0
1551,631000.0,15.3,3074.0,3.0,1.0,2.0,584.0,7955.0,119.0,0.0,1.0
1552,631090.0,4.2,3031.0,2.0,2.0,1.0,2136.0,5263.0,40.0,1.0,1.0
1553,631500.0,12.1,3046.0,4.0,1.0,3.0,593.0,2606.0,60.0,0.0,1.0
1554,632000.0,4.5,3057.0,2.0,1.0,2.0,65.0,5533.0,63.0,1.0,1.0
1555,632000.0,10.5,3020.0,3.0,1.0,1.0,471.0,4217.0,55.0,0.0,2.0
1556,632000.0,14.8,3023.0,3.0,1.0,1.0,562.0,6388.0,175.0,0.0,2.0
1557,632000.0,14.9,3087.0,3.0,1.0,2.0,650.0,2329.0,82.0,0.0,1.0
1558,632000.0,24.7,3175.0,3.0,1.0,2.0,544.0,8322.0,166.0,0.0,4.0
1559,632500.0,11.4,3163.0,2.0,1.0,1.0,99.0,7822.0,28.0,1.0,0.0
1560,632500.0,14.0,3021.0,4.0,2.0,2.0,592.0,14042.0,129.0,0.0,2.0
1561,632500.0,15.3,3074.0,3.0,1.0,2.0,536.0,7955.0,119.0,0.0,1.0
1562,633000.0,11.7,3125.0,2.0,1.0,1.0,276.0,5678.0,42.0,0.0,0.0
1563,633000.0,19.9,3134.0,2.0,1.0,2.0,123.0,7785.0,151.0,0.0,3.0
1564,633500.0,14.0,3166.0,3.0,2.0,2.0,279.0,3224.0,88.0,1.0,0.0
1565,634000.0,10.5,3034.0,4.0,2.0,1.0,582.0,4502.0,53.0,0.0,2.0
1566,634000.0,38.0,3199.0,3.0,1.0,1.0,586.0,17055.0,131.0,0.0,4.0
1567,635000.0,2.6,3121.0,2.0,2.0,1.0,2740.0,14949.0,3.0,1.0,1.0
1568,635000.0,3.3,3141.0,2.0,1.0,1.0,855.0,14887.0,44.0,1.0,0.0
1569,635000.0,3.5,3207.0,2.0,2.0,1.0,2166.0,8648.0,33.0,1.0,0.0
1570,635000.0,4.6,3122.0,2.0,1.0,1.0,2679.0,11308.0,22.0,1.0,0.0
1571,635000.0,7.2,3184.0,2.0,1.0,1.0,371.0,8989.0,57.0,1.0,0.0
1572,635000.0,7.8,3058.0,2.0,1.0,1.0,97.0,11204.0,6.0,2.0,1.0
1573,635000.0,7.8,3058.0,2.0,2.0,3.0,339.0,11204.0,6.0,0.0,1.0
1574,635000.0,10.4,3042.0,3.0,2.0,2.0,174.0,1119.0,140.0,0.0,2.0
1575,635000.0,10.4,3163.0,2.0,2.0,1.0,81.0,2403.0,210.0,2.0,0.0
1576,635000.0,11.2,3073.0,2.0,1.0,1.0,608.0,21650.0,0.0,0.0,1.0
1577,635000.0,11.2,3073.0,2.0,2.0,2.0,654.0,21650.0,0.0,0.0,1.0
1578,635000.0,11.4,3084.0,2.0,1.0,1.0,203.0,3540.0,67.0,1.0,3.0
1579,635000.0,12.0,3073.0,3.0,2.0,2.0,247.0,21650.0,0.0,0.0,1.0
1580,635000.0,12.4,3060.0,4.0,2.0,2.0,567.0,5070.0,29.0,0.0,1.0
1581,635000.0,12.6,3020.0,4.0,1.0,1.0,631.0,3755.0,26.0,0.0,2.0
1582,635000.0,12.8,3033.0,3.0,2.0,1.0,162.0,5629.0,21.0,0.0,2.0
1583,635000.0,12.9,3043.0,4.0,2.0,2.0,634.0,3285.0,149.0,0.0,2.0
1584,635000.0,12.9,3043.0,4.0,2.0,2.0,2679.0,1071.0,132.0,0.0,2.0
1585,635000.0,13.0,3204.0,2.0,1.0,2.0,118.0,6795.0,17.0,1.0,0.0
1586,635000.0,13.8,3018.0,3.0,1.0,4.0,625.0,5301.0,52.0,0.0,2.0
1587,635000.0,14.5,3036.0,4.0,2.0,2.0,531.0,2339.0,211.0,0.0,2.0
1588,635000.0,14.7,3030.0,4.0,2.0,1.0,662.0,16166.0,79.0,0.0,2.0
1589,635000.0,14.7,3030.0,4.0,2.0,2.0,334.0,15542.0,186.0,0.0,2.0
1590,635000.0,14.8,3023.0,3.0,1.0,2.0,712.0,6388.0,175.0,0.0,2.0
1591,635000.0,16.3,3075.0,3.0,1.0,4.0,536.0,8279.0,96.0,0.0,1.0
1592,635000.0,17.9,3082.0,3.0,1.0,2.0,528.0,10529.0,94.0,0.0,1.0
1593,635000.0,18.4,3029.0,4.0,2.0,2.0,512.0,5811.0,252.0,0.0,2.0
1594,635800.0,13.3,3020.0,3.0,1.0,1.0,602.0,4217.0,55.0,0.0,2.0
1595,636000.0,9.4,3081.0,1.0,1.0,1.0,588.0,2674.0,50.0,0.0,3.0
1596,636000.0,10.5,3034.0,2.0,1.0,2.0,571.0,4502.0,53.0,0.0,2.0
1597,636000.0,13.0,3204.0,2.0,1.0,2.0,202.0,6795.0,17.0,1.0,0.0
1598,636000.0,13.1,3128.0,2.0,1.0,1.0,151.0,4605.0,71.0,1.0,3.0
1599,636000.0,14.8,3023.0,3.0,2.0,2.0,585.0,2674.0,224.0,0.0,2.0
1600,637000.0,8.8,3072.0,3.0,1.0,2.0,327.0,14577.0,2.0,0.0,1.0
1601,637000.0,9.2,3058.0,3.0,1.0,4.0,498.0,3445.0,73.0,0.0,1.0
1602,637000.0,14.0,3047.0,3.0,1.0,5.0,670.0,4294.0,135.0,0.0,1.0
1603,637000.0,14.0,3166.0,3.0,1.0,2.0,119.0,3224.0,88.0,1.0,0.0
1604,637000.0,16.1,3088.0,2.0,1.0,1.0,318.0,1390.0,216.0,1.0,3.0
1605,637000.0,23.0,3136.0,3.0,1.0,2.0,455.0,11925.0,110.0,0.0,3.0
1606,637500.0,26.5,3138.0,3.0,1.0,1.0,609.0,8280.0,193.0,0.0,5.0
1607,638000.0,13.0,3046.0,4.0,2.0,1.0,624.0,8870.0,11.0,0.0,1.0
1608,638000.0,16.3,3075.0,3.0,1.0,2.0,679.0,8279.0,96.0,0.0,1.0
1609,639000.0,14.6,3189.0,2.0,1.0,1.0,83.0,2555.0,59.0,1.0,0.0
1610,639000.0,27.0,3196.0,2.0,1.0,2.0,278.0,3906.0,243.0,1.0,4.0
1611,640000.0,3.6,3068.0,2.0,2.0,1.0,533.0,2954.0,83.0,1.0,1.0
1612,640000.0,4.3,3032.0,3.0,2.0,2.0,91.0,4918.0,43.0,2.0,2.0
1613,640000.0,5.2,3056.0,2.0,1.0,1.0,82.0,11918.0,4.0,2.0,1.0
1614,640000.0,5.2,3056.0,3.0,2.0,1.0,110.0,11918.0,4.0,2.0,1.0
1615,640000.0,5.9,3055.0,2.0,1.0,1.0,559.0,7082.0,46.0,1.0,1.0
1616,640000.0,7.8,3058.0,3.0,1.0,2.0,119.0,11204.0,6.0,2.0,1.0
1617,640000.0,9.2,3012.0,2.0,1.0,2.0,206.0,3873.0,38.0,0.0,2.0
1618,640000.0,9.2,3012.0,3.0,2.0,2.0,214.0,3873.0,38.0,2.0,2.0
1619,640000.0,9.4,3081.0,3.0,1.0,2.0,476.0,2674.0,50.0,0.0,3.0
1620,640000.0,9.9,3044.0,3.0,2.0,2.0,353.0,7485.0,9.0,2.0,1.0
1621,640000.0,10.4,3042.0,3.0,1.0,2.0,219.0,3464.0,56.0,0.0,2.0
1622,640000.0,10.4,3163.0,2.0,1.0,1.0,1784.0,2403.0,210.0,1.0,0.0
1623,640000.0,10.5,3020.0,3.0,1.0,1.0,616.0,6763.0,41.0,0.0,2.0
1624,640000.0,10.5,3020.0,4.0,1.0,1.0,123.0,4217.0,55.0,0.0,2.0
1625,640000.0,11.1,3025.0,2.0,1.0,1.0,252.0,5132.0,69.0,2.0,2.0
1626,640000.0,12.0,3073.0,3.0,1.0,1.0,224.0,21650.0,0.0,2.0,1.0
1627,640000.0,12.1,3046.0,2.0,1.0,1.0,612.0,2606.0,60.0,0.0,1.0
1628,640000.0,12.4,3060.0,3.0,1.0,2.0,720.0,5070.0,29.0,0.0,1.0
1629,640000.0,12.4,3060.0,3.0,1.0,4.0,533.0,5070.0,29.0,0.0,1.0
1630,640000.0,12.4,3060.0,3.0,1.0,4.0,592.0,5070.0,29.0,0.0,1.0
1631,640000.0,13.3,3020.0,4.0,1.0,1.0,609.0,4217.0,55.0,0.0,2.0
1632,640000.0,13.9,3165.0,2.0,2.0,2.0,298.0,10969.0,1.0,0.0,0.0
1633,640000.0,14.8,3023.0,3.0,2.0,2.0,316.0,2674.0,224.0,0.0,2.0
1634,640000.0,15.3,3074.0,3.0,1.0,2.0,680.0,7955.0,119.0,0.0,1.0
1635,640000.0,15.5,3028.0,3.0,2.0,2.0,531.0,1793.0,274.0,0.0,2.0
1636,640000.0,15.5,3038.0,4.0,2.0,1.0,729.0,570.0,283.0,0.0,2.0
1637,640000.0,16.5,3049.0,3.0,2.0,2.0,607.0,1130.0,290.0,0.0,1.0
1638,640000.0,20.0,3194.0,2.0,1.0,1.0,128.0,6162.0,128.0,1.0,4.0
1639,640000.0,20.6,3064.0,4.0,2.0,2.0,480.0,15510.0,84.0,0.0,1.0
1640,640000.0,23.2,3153.0,3.0,2.0,1.0,187.0,5030.0,172.0,2.0,3.0
1641,640000.0,34.7,3977.0,4.0,2.0,2.0,631.0,2756.0,287.0,0.0,4.0
1642,640000.0,38.0,3199.0,3.0,2.0,1.0,368.0,17055.0,131.0,0.0,4.0
1643,641000.0,3.4,3068.0,2.0,1.0,1.0,72.0,2954.0,83.0,1.0,1.0
1644,641000.0,13.8,3107.0,3.0,1.0,2.0,349.0,5420.0,34.0,1.0,3.0
1645,641500.0,13.0,3204.0,3.0,1.0,1.0,681.0,6795.0,17.0,1.0,0.0
1646,642000.0,3.3,3141.0,2.0,1.0,1.0,595.0,14887.0,44.0,1.0,0.0
1647,642000.0,7.8,3058.0,2.0,1.0,0.0,167.0,11204.0,6.0,0.0,1.0
1648,642000.0,10.5,3034.0,3.0,1.0,1.0,590.0,4502.0,53.0,0.0,2.0
1649,642000.0,25.0,3155.0,3.0,2.0,2.0,968.0,9704.0,174.0,0.0,3.0
1650,642500.0,0.7,3006.0,2.0,1.0,1.0,8888.0,8400.0,177.0,1.0,0.0
1651,642500.0,6.4,3012.0,2.0,2.0,1.0,126.0,3873.0,38.0,2.0,2.0
1652,642500.0,12.0,3073.0,3.0,2.0,2.0,160.0,21650.0,0.0,2.0,1.0
1653,643000.0,12.4,3060.0,2.0,1.0,2.0,701.0,5070.0,29.0,0.0,1.0
1654,643000.0,13.0,3046.0,3.0,1.0,2.0,674.0,8870.0,11.0,0.0,1.0
1655,643700.0,8.4,3015.0,1.0,1.0,0.0,129.0,5498.0,16.0,0.0,2.0
1656,644000.0,11.2,3073.0,2.0,1.0,2.0,455.0,21650.0,0.0,0.0,1.0
1657,645000.0,4.5,3181.0,2.0,1.0,1.0,2842.0,7717.0,51.0,1.0,0.0
1658,645000.0,5.9,3055.0,3.0,3.0,1.0,131.0,7082.0,46.0,0.0,1.0
1659,645000.0,7.8,3058.0,2.0,1.0,1.0,702.0,11204.0,6.0,0.0,1.0
1660,645000.0,8.4,3126.0,2.0,1.0,1.0,2207.0,3265.0,78.0,1.0,0.0
1661,645000.0,9.5,3081.0,3.0,1.0,2.0,631.0,790.0,164.0,0.0,3.0
1662,645000.0,10.8,3019.0,2.0,1.0,1.0,566.0,3589.0,86.0,0.0,2.0
1663,645000.0,12.4,3060.0,3.0,1.0,4.0,661.0,5070.0,29.0,0.0,1.0
1664,645000.0,12.9,3043.0,3.0,1.0,1.0,556.0,3285.0,149.0,0.0,2.0
1665,645000.0,13.0,3046.0,5.0,1.0,1.0,227.0,8870.0,11.0,2.0,1.0
1666,645000.0,13.1,3128.0,2.0,1.0,1.0,140.0,4605.0,71.0,1.0,3.0
1667,645000.0,13.5,3020.0,4.0,2.0,3.0,616.0,6763.0,41.0,0.0,2.0
1668,645000.0,14.0,3021.0,3.0,1.0,1.0,690.0,14042.0,129.0,0.0,2.0
1669,645000.0,14.7,3030.0,4.0,2.0,2.0,702.0,16166.0,79.0,0.0,2.0
1670,645000.0,14.8,3023.0,3.0,1.0,2.0,586.0,6388.0,175.0,0.0,2.0
1671,645000.0,14.9,3087.0,3.0,1.0,1.0,355.0,2329.0,82.0,0.0,1.0
1672,645000.0,16.0,3190.0,2.0,1.0,1.0,105.0,4794.0,123.0,1.0,0.0
1673,645000.0,18.0,3037.0,3.0,2.0,2.0,684.0,4242.0,231.0,0.0,2.0
1674,645000.0,20.4,3059.0,3.0,2.0,2.0,538.0,4864.0,160.0,0.0,1.0
1675,645000.0,34.7,3977.0,4.0,2.0,2.0,448.0,1721.0,307.0,0.0,4.0
1676,645500.0,18.0,3037.0,3.0,2.0,2.0,719.0,5556.0,157.0,0.0,2.0
1677,646000.0,9.2,3012.0,2.0,1.0,2.0,270.0,3873.0,38.0,0.0,2.0
1678,646000.0,12.1,3046.0,3.0,1.0,2.0,574.0,2606.0,60.0,0.0,1.0
1679,646000.0,14.8,3023.0,3.0,1.0,2.0,238.0,7719.0,202.0,0.0,2.0
1680,646000.0,15.0,3021.0,4.0,2.0,2.0,658.0,1202.0,153.0,0.0,2.0
1681,646000.0,19.6,3076.0,3.0,2.0,2.0,716.0,10926.0,76.0,0.0,1.0
1682,646250.0,9.4,3081.0,3.0,1.0,2.0,616.0,2674.0,50.0,0.0,3.0
1683,646500.0,13.1,3128.0,2.0,1.0,1.0,156.0,4605.0,71.0,1.0,3.0
1684,647000.0,19.6,3076.0,3.0,2.0,4.0,614.0,10926.0,76.0,0.0,1.0
1685,647000.0,34.9,3201.0,4.0,2.0,4.0,688.0,8060.0,191.0,0.0,4.0
1686,649000.0,14.0,3047.0,3.0,1.0,1.0,656.0,4294.0,135.0,0.0,1.0
1687,650000.0,2.1,3205.0,2.0,1.0,0.0,438.0,5943.0,75.0,1.0,0.0
1688,650000.0,4.2,3031.0,2.0,1.0,1.0,79.0,5263.0,40.0,2.0,1.0
1689,650000.0,5.2,3056.0,2.0,1.0,1.0,108.0,11918.0,4.0,0.0,1.0
1690,650000.0,5.5,3070.0,2.0,2.0,2.0,55.0,11364.0,10.0,2.0,1.0
1691,650000.0,6.4,3012.0,2.0,1.0,2.0,249.0,3873.0,38.0,0.0,2.0
1692,650000.0,6.4,3012.0,2.0,2.0,1.0,279.0,3873.0,38.0,2.0,2.0
1693,650000.0,6.4,3012.0,3.0,2.0,2.0,159.0,3873.0,38.0,2.0,2.0
1694,650000.0,6.7,3058.0,2.0,1.0,1.0,149.0,11204.0,6.0,0.0,1.0
1695,650000.0,7.0,3013.0,2.0,1.0,2.0,304.0,6543.0,13.0,0.0,2.0
1696,650000.0,7.8,3058.0,2.0,1.0,1.0,136.0,11204.0,6.0,1.0,1.0
1697,650000.0,7.8,3058.0,3.0,2.0,2.0,312.0,11204.0,6.0,0.0,1.0
1698,650000.0,8.0,3040.0,2.0,1.0,1.0,156.0,9264.0,5.0,1.0,2.0
1699,650000.0,8.0,3040.0,3.0,2.0,1.0,160.0,9264.0,5.0,2.0,2.0
1700,650000.0,8.4,3015.0,2.0,1.0,1.0,149.0,5498.0,16.0,0.0,2.0
1701,650000.0,8.5,3044.0,2.0,1.0,2.0,605.0,7485.0,9.0,0.0,1.0
1702,650000.0,8.8,3072.0,2.0,1.0,1.0,360.0,14577.0,2.0,0.0,1.0
1703,650000.0,8.8,3081.0,2.0,1.0,0.0,683.0,2947.0,49.0,0.0,3.0
1704,650000.0,8.8,3081.0,2.0,1.0,1.0,140.0,2947.0,49.0,2.0,3.0
1705,650000.0,9.1,3015.0,2.0,2.0,1.0,151.0,984.0,152.0,2.0,2.0
1706,650000.0,9.2,3058.0,3.0,1.0,1.0,407.0,3445.0,73.0,0.0,1.0
1707,650000.0,9.3,3162.0,2.0,1.0,1.0,100.0,5051.0,99.0,1.0,0.0
1708,650000.0,9.4,3081.0,2.0,1.0,2.0,465.0,2674.0,50.0,0.0,3.0
1709,650000.0,9.9,3044.0,4.0,1.0,2.0,410.0,7485.0,9.0,0.0,1.0
1710,650000.0,10.4,3042.0,2.0,1.0,3.0,374.0,3464.0,56.0,0.0,2.0
1711,650000.0,10.5,3020.0,3.0,1.0,1.0,650.0,6763.0,41.0,0.0,2.0
1712,650000.0,10.5,3020.0,3.0,1.0,2.0,691.0,6763.0,41.0,0.0,2.0
1713,650000.0,10.5,3020.0,4.0,2.0,1.0,283.0,4217.0,55.0,2.0,2.0
1714,650000.0,10.5,3034.0,3.0,1.0,3.0,574.0,4502.0,53.0,0.0,2.0
1715,650000.0,10.5,3081.0,3.0,1.0,2.0,582.0,2947.0,49.0,0.0,3.0
1716,650000.0,11.1,3025.0,4.0,1.0,4.0,558.0,5132.0,69.0,0.0,2.0
1717,650000.0,11.2,3046.0,2.0,1.0,2.0,650.0,8870.0,11.0,0.0,1.0
1718,650000.0,11.2,3073.0,2.0,1.0,1.0,750.0,21650.0,0.0,0.0,1.0
1719,650000.0,11.2,3073.0,3.0,1.0,1.0,700.0,21650.0,0.0,0.0,1.0
1720,650000.0,11.2,3073.0,3.0,1.0,2.0,468.0,21650.0,0.0,0.0,1.0
1721,650000.0,11.2,3073.0,4.0,1.0,2.0,650.0,21650.0,0.0,0.0,1.0
1722,650000.0,11.4,3163.0,2.0,1.0,1.0,174.0,7822.0,28.0,1.0,0.0
1723,650000.0,11.7,3125.0,2.0,1.0,1.0,194.0,5678.0,42.0,1.0,0.0
1724,650000.0,12.1,3046.0,4.0,1.0,4.0,588.0,2606.0,60.0,0.0,1.0
1725,650000.0,12.4,3060.0,3.0,1.0,1.0,589.0,5070.0,29.0,0.0,1.0
1726,650000.0,12.4,3060.0,3.0,1.0,1.0,725.0,5070.0,29.0,0.0,1.0
1727,650000.0,12.8,3033.0,3.0,1.0,1.0,538.0,5629.0,21.0,0.0,2.0
1728,650000.0,12.8,3033.0,3.0,2.0,2.0,176.0,5629.0,21.0,0.0,2.0
1729,650000.0,12.9,3043.0,3.0,1.0,3.0,529.0,3285.0,149.0,0.0,2.0
1730,650000.0,13.1,3060.0,3.0,1.0,4.0,616.0,5070.0,29.0,0.0,1.0
1731,650000.0,13.3,3020.0,3.0,1.0,0.0,598.0,4217.0,55.0,0.0,2.0
1732,650000.0,13.3,3020.0,3.0,1.0,1.0,556.0,4217.0,55.0,0.0,2.0
1733,650000.0,13.3,3020.0,3.0,1.0,1.0,611.0,4217.0,55.0,0.0,2.0
1734,650000.0,13.3,3020.0,3.0,1.0,2.0,476.0,4217.0,55.0,0.0,2.0
1735,650000.0,13.5,3020.0,3.0,1.0,3.0,612.0,6763.0,41.0,0.0,2.0
1736,650000.0,13.6,3148.0,3.0,2.0,2.0,160.0,3582.0,109.0,0.0,0.0
1737,650000.0,14.0,3021.0,3.0,1.0,0.0,722.0,14042.0,129.0,0.0,2.0
1738,650000.0,14.5,3087.0,2.0,1.0,1.0,210.0,2329.0,82.0,0.0,1.0
1739,650000.0,14.6,3093.0,2.0,2.0,2.0,248.0,1624.0,248.0,1.0,3.0
1740,650000.0,14.8,3023.0,3.0,1.0,2.0,697.0,6388.0,175.0,0.0,2.0
1741,650000.0,14.8,3023.0,4.0,2.0,2.0,709.0,6388.0,175.0,0.0,2.0
1742,650000.0,15.0,3085.0,3.0,1.0,1.0,706.0,1369.0,130.0,0.0,1.0
